latitude,longitude,bright_ti4,acq_date,,,
-16.38937,136.70824,346.7,19,,,
-16.3929,136.73859,334.1,19,,,
-16.38977,136.71164,317,19,,,
-16.39329,136.74193,310.9,19,,,
-16.39862,136.74124,339.3,19,,,
-16.39469,136.7076,307.7,19,,,
-16.39508,136.71097,304.4,19,,,
-16.3879,136.70891,367,19,,,
-16.39121,136.7393,348.7,19,,,
-16.38753,136.70551,309.8,19,,,
-16.38827,136.71231,314.3,19,,,
-16.39158,136.74268,301.4,19,,,
-16.39691,136.74199,323.5,19,,,
-16.39654,136.73862,302.8,19,,,
-16.3989,136.71095,328,19,,,
-16.39853,136.70755,310.1,19,,,
-15.97592,136.53406,334.7,19,,,
-15.97033,136.53148,307.8,19,,,
-14.84095,130.69817,305.9,19,,,
-13.85489,136.43225,307,19,,,
-14.8594,130.69954,315.5,19,,,
-14.86001,130.7037,303.5,19,,,
-14.86123,130.71205,305,19,,,
-14.86184,130.71622,312.2,19,,,
-14.86358,130.70314,308.7,19,,,
-14.80886,130.72864,304.4,19,,,
-16.36513,136.73186,307.8,19,,,
-16.36475,136.7285,312.1,19,,,
-16.34686,136.71355,335.4,19,,,
-16.34724,136.71693,331.3,19,,,
-16.35256,136.71629,351,19,,,
-16.3514,136.70607,312.1,19,,,
-16.35178,136.70947,303.9,19,,,
-16.35217,136.71288,309.6,19,,,
-16.35787,136.71561,320.3,19,,,
-16.35826,136.71902,327,19,,,
-16.35593,136.69862,312.9,19,,,
-16.35632,136.70201,308.7,19,,,
-16.35671,136.7054,312.3,19,,,
-16.3571,136.7088,301.5,19,,,
-16.35748,136.7122,303.5,19,,,
-16.36124,136.69797,353.8,19,,,
-16.36163,136.70135,326.4,19,,,
-16.36358,136.71837,367,19,,,
-16.36436,136.72513,331.4,19,,,
-16.36202,136.70474,299.1,19,,,
-16.36241,136.70815,299.4,19,,,
-16.3628,136.71155,301.9,19,,,
-16.36319,136.71495,306.2,19,,,
-16.36655,136.69731,356.4,19,,,
-16.36694,136.7007,349.9,19,,,
-16.3689,136.71768,342.9,19,,,
-16.36929,136.72108,335.5,19,,,
-16.3685,136.71428,300.9,19,,,
-16.36968,136.72447,299.2,19,,,
-16.37461,136.72043,352.3,19,,,
-16.37225,136.70003,300.7,19,,,
-16.37264,136.70341,312.6,19,,,
-16.37304,136.70682,300.1,19,,,
-16.37421,136.71703,315.4,19,,,
-16.06243,136.5032,301.1,19,,,
-16.06255,136.50232,302.6,19,,,
-16.14224,136.45905,321.3,19,,,
-16.14745,136.4583,353.3,19,,,
-16.14782,136.46149,315.8,19,,,
-16.15303,136.4608,347.6,19,,,
-16.15227,136.45438,301.3,19,,,
-16.15265,136.4576,317.6,19,,,
-16.15824,136.46014,325.8,19,,,
-16.15863,136.46338,323.1,19,,,
-16.16384,136.46272,354.9,19,,,
-16.16346,136.4595,302.3,19,,,
-16.14844,136.45839,350,19,,,
-16.1488,136.46161,320.5,19,,,
-16.15401,136.46091,346.9,19,,,
-16.15329,136.45447,303.5,19,,,
-16.15365,136.45767,316.2,19,,,
-16.15922,136.46024,322.3,19,,,
-16.15958,136.46349,328.6,19,,,
-16.16479,136.46281,355.2,19,,,
-16.16443,136.45958,300.1,19,,,
-15.64107,131.49976,329.4,19,,,
-15.63732,131.50032,309.1,19,,,
-15.63419,131.50549,317.2,19,,,
-15.63044,131.50603,326.8,19,,,
-15.62668,131.50658,328.1,19,,,
-15.63747,131.50221,308.2,19,,,
-15.63438,131.50739,303.4,19,,,
-15.63372,131.50273,311.6,19,,,
-15.63062,131.5079,329.9,19,,,
-15.62621,131.50381,302.1,19,,,
-15.62687,131.50845,321.3,19,,,
-15.62246,131.50438,309.8,19,,,
-15.61871,131.50496,315.6,19,,,
-15.61496,131.50554,311,19,,,
-15.61121,131.50612,325.8,19,,,
-15.60616,131.49744,310.3,19,,,
-15.60746,131.50668,337.5,19,,,
-15.60371,131.50725,304.8,19,,,
-15.60176,131.49339,312.1,19,,,
-15.60241,131.49802,320.5,19,,,
-13.85417,136.42638,311,19,,,
-14.37926,130.05212,306.3,19,,,
-16.00693,136.57312,314.1,19,,,
-16.00731,136.5764,303.7,19,,,
-16.00806,136.58299,302.1,19,,,
-16.01331,136.58232,324.3,19,,,
-16.01217,136.57248,304.1,19,,,
-16.01255,136.57576,315.1,19,,,
-16.00986,136.50664,304.3,19,,,
-16.01779,136.57507,311.1,19,,,
-16.01855,136.58162,312.4,19,,,
-16.01432,136.49947,307.1,19,,,
-16.01546,136.50925,314.3,19,,,
-16.01697,136.52217,304.7,19,,,
-16.02418,136.58424,302.5,19,,,
-16.02219,136.52148,303.3,19,,,
-16.02866,136.57701,302.4,19,,,
-16.03467,136.58292,300.1,19,,,
-16.03862,136.52594,311.5,19,,,
-16.22108,136.44626,304,19,,,
-16.21624,136.4501,311,19,,,
-16.21587,136.4469,317.5,19,,,
-16.2114,136.45396,305.7,19,,,
-16.21177,136.45717,328.9,19,,,
-16.20655,136.45781,304.2,19,,,
-16.20692,136.46101,327.3,19,,,
-16.20206,136.46484,302.8,19,,,
-16.2017,136.46165,333.4,19,,,
-16.19684,136.46544,329.4,19,,,
-16.19647,136.46225,338,19,,,
-16.19161,136.466,309.9,19,,,
-16.19125,136.46281,329.5,19,,,
-16.18639,136.46661,318.3,19,,,
-16.18602,136.46338,329,19,,,
-16.18117,136.46729,321,19,,,
-16.1808,136.464,331.1,19,,,
-16.17522,136.46143,299.5,19,,,
-16.17559,136.46469,339.8,19,,,
-16.17037,136.46538,330.5,19,,,
-16.17001,136.46214,326.9,19,,,
-15.28484,130.49332,303.9,19,,,
-15.26455,130.49527,304,19,,,
-15.26334,130.48705,310.1,19,,,
-15.261,130.4958,312.5,19,,,
-15.23614,130.49966,310,19,,,
-15.22659,130.48392,303.1,19,,,
-15.64087,131.41498,304.9,19,,,
-15.64024,131.4104,309.7,19,,,
-16.23594,136.95705,314.5,19,,,
-16.23633,136.96053,305.9,19,,,
-16.24172,136.95985,298.4,19,,,
-15.82434,137.07349,321.3,19,,,
-15.82395,137.06996,317.6,19,,,
-16.44332,136.77045,303.8,19,,,
-16.44293,136.76698,307.7,19,,,
-16.44255,136.76353,304.9,19,,,
-16.44217,136.76013,303,19,,,
-16.44179,136.75674,304.9,19,,,
-16.44141,136.75336,305.3,19,,,
-16.44103,136.74997,303.4,19,,,
-16.44065,136.74657,301.9,19,,,
-16.44027,136.74318,306.5,19,,,
-16.43988,136.73976,300,19,,,
-16.43915,136.78162,305.8,19,,,
-16.43876,136.77811,304.6,19,,,
-16.43837,136.77461,299.6,19,,,
-16.43798,136.77112,300,19,,,
-16.4376,136.76768,310.2,19,,,
-16,136.76425,311,19,,,
-16.43683,136.76085,305.6,19,,,
-16.43646,136.75746,302.4,19,,,
-16.43608,136.75406,305.3,19,,,
-16.4357,136.75067,307.6,19,,,
-16.43532,136.74728,304.5,19,,,
-16.43494,136.74388,303.5,19,,,
-16.43268,136.72362,304,19,,,
-16.43305,136.72699,342.1,19,,,
-16.43379,136.78217,308.3,19,,,
-16.43302,136.77522,302.1,19,,,
-16.43264,136.77176,301.4,19,,,
-16.43225,136.76834,300.1,19,,,
-16.43188,136.76491,302.8,19,,,
-16.43149,136.76149,300.2,19,,,
-16.43036,136.7513,303.4,19,,,
-16.42999,136.74797,306.1,19,,,
-16.43341,136.77867,333,19,,,
-16.42736,136.72435,336,19,,,
-16.42767,136.77585,306.6,19,,,
-15.5115,131.06851,333.1,19,,,
-15.51516,131.06798,312,19,,,
-15.51882,131.06744,325.8,19,,,
-15.52249,131.06694,339.2,19,,,
-15.52617,131.06653,303.1,19,,,
-15.52921,131.06165,323.5,19,,,
-15.52862,131.05746,307,19,,,
-15.52985,131.06609,303.8,19,,,
-16.42692,136.76901,303.1,19,,,
-16.42805,136.77928,326.9,19,,,
-16.42233,136.77647,312.5,19,,,
-16.42195,136.77309,310.6,19,,,
-16.41698,136.77713,301.4,19,,,
-16.41325,136.74326,304.8,19,,,
-16.41661,136.77374,330.9,19,,,
-16.40223,136.7413,342.5,19,,,
-16.41323,136.77362,309.6,19,,,
-16.40966,136.74326,307.5,19,,,
-16.40394,136.74059,328.6,19,,,
-15.66209,131.43045,312.7,19,,,
-15.65835,131.43103,346.2,19,,,
-15.65772,131.42645,324.8,19,,,
-15.65462,131.43163,367,19,,,
-15.65398,131.42703,353.8,19,,,
-15.65335,131.42247,322.3,19,,,
-15.65088,131.43219,312.9,19,,,
-15.64897,131.41843,304,19,,,
-15.64834,131.41385,308.4,19,,,
-15.65024,131.4276,348.9,19,,,
-15.64961,131.423,340.2,19,,,
-15.67033,131.46223,310,19,,,
-15.66968,131.45757,339.5,19,,,
-15.66903,131.45293,333.5,19,,,
-15.66839,131.44832,321.2,19,,,
-15.66787,131.47206,305,19,,,
-15.66465,131.44891,318.9,19,,,
-15.66401,131.44432,316.5,19,,,
-15.66722,131.46739,340.3,19,,,
-15.66658,131.46277,338,19,,,
-15.66337,131.43968,336.4,19,,,
-15.66273,131.43506,325.4,19,,,
-15.66283,131.4633,303.1,19,,,
-15.66411,131.47253,328.9,19,,,
-15.65899,131.43565,325,19,,,
-15.66166,131.48248,303.2,19,,,
-15.66101,131.47783,305.1,19,,,
-15.66036,131.4731,313.9,19,,,
-15.6559,131.44086,306.1,19,,,
-15.65526,131.43625,315.9,19,,,
-15.65918,131.49223,310.6,19,,,
-15.6579,131.48302,302.4,19,,,
-15.65854,131.48763,331.3,19,,,
-15.65726,131.47838,322.8,19,,,
-15.65542,131.49277,317.1,19,,,
-15.65606,131.49739,347.9,19,,,
-15.65295,131.50262,318,19,,,
-15.65231,131.49797,342.7,19,,,
-15.64856,131.49858,308.4,19,,,
-15.6492,131.50323,320.2,19,,,
-15.64482,131.49918,325,19,,,
-15.16024,141.82965,297.9,19,,,
-15.16207,141.83124,297.8,19,,,
-15.2494,130.41695,306.4,19,,,
-15.27531,130.45195,330.8,19,,,
-16.14643,136.36118,331,19,,,
-16.14682,136.36438,321.1,19,,,
-16.14567,136.35478,304.4,19,,,
-16.15199,136.36371,325.7,19,,,
-16.15084,136.35414,319.1,19,,,
-16.15123,136.35733,299.6,19,,,
-16.15161,136.36053,315.5,19,,,
-16.37874,136.70955,306.7,19,,,
-16.16116,136.44029,316.5,19,,,
-16.14812,136.36108,334.8,19,,,
-16.14848,136.36427,336,19,,,
-16.1474,136.35466,317.5,19,,,
-16.15671,136.43777,303.5,19,,,
-16.15258,136.35402,306.7,19,,,
-16.15294,136.35721,305.3,19,,,
-16.1533,136.36043,309.4,19,,,
-16.15366,136.36362,308.4,19,,,
-16.16192,136,316.6,19,,,
-16.16228,136.44035,318.9,19,,,
-16.16136,136.38531,334.4,19,,,
-16.16785,136.44292,340,19,,,
-16.15847,136.35973,304.5,19,,,
-16.16172,136.3885,317.2,19,,,
-16.16749,136.43973,302.3,19,,,
-16.16582,136.37822,299.1,19,,,
-16.16655,136.38464,300,19,,,
-16.17173,136.38397,298.6,19,,,
-16.17364,136.35454,310.3,19,,,
-16.17401,136.35773,302.2,19,,,
-16.23017,136.95427,303.3,19,,,
-16.23556,136.95357,303.6,19,,,
-13.88015,136.68312,304.1,19,,,
-16.07664,136.53334,300.2,19,,,
-16.07141,136.53403,322.3,19,,,
-16.06803,136.55121,300.1,19,,,
-16.06618,136.53471,320.7,19,,,
-16.06095,136.53546,306.6,19,,,
-16.0663,136.53554,317.3,19,,,
-14.85878,130.69536,319.6,19,,,
-14.85816,130.69115,308.3,19,,,
-14.85755,130.68694,303.4,19,,,
-15.29481,130.46152,302.4,19,,,
-15.29543,130.46585,316.4,19,,,
-13.74296,136.64485,301.6,19,,,
-13.7382,136.64844,302.2,19,,,
-13.73784,136.6454,315.5,19,,,
-13.73748,136.6424,301.2,19,,,
-13.74105,136.64645,306.6,19,,,
-13.74067,136.64345,312.6,19,,,
-13.73594,136.64705,308.1,19,,,
-16.22774,136.41269,308.3,19,,,
-16.22217,136.41014,303.5,19,,,
-16.21251,136.41789,308.9,19,,,
-16.21214,136.41467,302.5,19,,,
-16.20694,136.41534,307.6,19,,,
-16.18509,136.36278,309.6,19,,,
-16.18473,136.35959,311.1,19,,,
-16.17918,136.35707,318.3,19,,,
-16.17882,136.3539,310.9,19,,,
-16.2263,136.4456,311.6,19,,,
-16.22592,136.44237,319,19,,,
-16.22555,136.43915,315.8,19,,,
-16.22517,136.43594,305.7,19,,,
-16.20919,136.9384,310.5,19,,,
-16.21661,136.9552,305.1,19,,,
-16.22077,136.94406,309.8,19,,,
-16.22118,136.94754,303.8,19,,,
-16.22159,136.95103,298.6,19,,,
-16.22199,136.9545,312.3,19,,,
-16.20671,136.93956,306.4,19,,,
-16.21401,136.95641,299.9,19,,,
-16.21825,136.94522,311.3,19,,,
-16.2194,136.95569,316.7,19,,,
-16.22402,136.94803,307,19,,,
-16.2244,136.95149,298.6,19,,,
-16.22478,136.95497,311.1,19,,,
-14.77168,130.81345,305.3,19,,,
-14.77526,130.81294,325,19,,,
-14.77885,130.81242,306.3,19,,,
-14.77721,130.81438,319.2,19,,,
-14.78081,130.8139,306.2,19,,,
-14.76809,130.81398,317.7,19,,,
-14.7645,130.81453,306,19,,,
-14.76092,130.81506,315,19,,,
-14.75733,130.8156,322.7,19,,,
-14.75374,130.81615,308.6,19,,,
-16.00578,136.51707,304.1,19,,,
-16.00427,136.50403,312.5,19,,,
-15.99905,136.50471,326,19,,,
-15.98563,136.52621,306.6,19,,,
-15.98152,136.53665,304.7,19,,,
-14.74955,130.81248,312.3,19,,,
-14.74596,130.81302,305.9,19,,,
-14.74238,130.81354,311,19,,,
-16.21701,136.95866,367,19,,,
-16.2224,136.95798,337.9,19,,,
-16.22281,136.96144,318.2,19,,,
-16.21439,136.95987,306.1,19,,,
-16.21978,136.95915,367,19,,,
-16.22555,136.96193,322.8,19,,,
-16.22517,136.95847,318.6,19,,,
-16.23094,136.96123,324.6,19,,,
-16.23055,136.95775,310.4,19,,,
-16.07245,136.59077,313.3,19,,,
-16.07282,136.59409,322,19,,,
-14.73879,130.81409,306.4,19,,,
-16.06756,136.59476,320,19,,,
-16.0672,136.59145,300.2,19,,,
-15.98115,136.5334,300,19,,,
-15.97555,136.53081,301.9,19,,,
-15.97629,136.53732,337.1,19,,,
-14.78839,131.44971,320.6,19,,,
-14.78405,131.44576,321.1,19,,,
-14.7432,131.43552,308.1,19,,,
-16.06231,136.59544,310.8,19,,,
-16.06194,136.59212,314,19,,,
-16.05706,136.5961,300.1,19,,,
-16.05669,136.59279,336,19,,,
-16.07336,136.59477,301.4,19,,,
-16.07297,136.59148,321,19,,,
-16.06811,136.59544,301.5,19,,,
-16.06772,136.59213,319.5,19,,,
-16.06247,136.59279,328.7,19,,,
-16.05721,136.59344,339.8,19,,,
-16.05157,136.59081,306.6,19,,,
-16.05196,136.5941,334.2,19,,,
-16.04671,136.59476,312,19,,,
-16.04632,136.59146,322.3,19,,,
-16.04107,136.59213,330.1,19,,,
-16.03583,136.59283,313.2,19,,,
-16.03544,136.58951,300.3,19,,,
-16.03058,136.59349,302.4,19,,,
-16.0302,136.59021,316.2,19,,,
-16.02981,136.58688,302.4,19,,,
-16.02456,136.58754,300,19,,,
-16.02494,136.59087,333.1,19,,,
-16.0197,136.59152,315.1,19,,,
-16.01931,136.58818,307.4,19,,,
-16.01893,136.5849,310.4,19,,,
-16.01445,136.59218,307.4,19,,,
-16.01369,136.58557,307.2,19,,,
-16.01406,136.58888,334.8,19,,,
-16.00844,136.58626,312.6,19,,,
-16.00882,136.58957,338.3,19,,,
-16.00358,136.59026,301.3,19,,,
-16.0032,136.58698,300.9,19,,,
-14.29376,130.77025,306.5,19,,,
-14.29436,130.77438,307.8,19,,,
-16.37835,136.70615,351,19,,,
-16.38109,136.72989,326.8,19,,,
-16.51635,122.90793,318.2,19,,,
-16.20411,126.21728,307.9,19,,,
-19.63622,127.79079,316.3,19,,,
-19.63958,127.79021,298.9,19,,,
-19.64294,127.78966,298.4,19,,,
-19.64351,127.79341,300.6,19,,,
-20.73196,139.47522,301.5,19,,,
-19.10967,138.40245,329.3,19,,,
-19.11577,138.40163,330.8,19,,,
-19.1153,138.3968,300.9,19,,,
-19.1214,138.396,339.2,19,,,
-19.12188,138.40085,303.6,19,,,
-19.11009,138.40367,331.7,19,,,
-19.1162,138.40286,323.6,19,,,
-19.11575,138.39803,312.4,19,,,
-19.12185,138.3972,346.5,19,,,
-19.12796,138.39641,324.7,19,,,
-19.13974,138.39023,321,19,,,
-19.13928,138.38536,299.5,19,,,
-19.18819,138.38011,312.8,19,,,
-19.19854,138.35956,319.9,19,,,
-19.18768,138.37955,305.5,19,,,
-19.1938,138.37886,295.3,19,,,
-19.19817,138.35892,322.6,19,,,
-16.21697,126.21119,313.1,19,,,
-17.00789,122.48489,305.7,19,,,
-16.21757,126.2149,303.9,19,,,
-17.00396,122.48567,302.1,19,,,
-17.00348,122,314.9,19,,,
-17.01014,122.48315,305.3,19,,,
-16.19678,126.21472,305.6,19,,,
-16.22033,126.21056,323.1,19,,,
-17.00542,122.43545,306.4,19,,,
-16.20014,126.21415,311.5,19,,,
-16.22596,126.15989,312.6,19,,,
-16.23112,126.16327,331.7,19,,,
-17.00149,122.43623,307.9,19,,,
-17.00621,122.48389,305.6,19,,,
-16.22958,126.17497,297.5,19,,,
-16.23173,126.16697,327.9,19,,,
-16.22714,126.16014,327.7,19,,,
-20.59568,116.77569,307.4,19,,,
-20.59641,116.77912,300.9,19,,,
-21.69829,114.99872,296.7,19,,,
-24.00333,131.55276,311.6,19,,,
-24.00363,131.55595,303.6,19,,,
-30.44338,136.85718,295.7,19,,,
-33.00451,137.58035,305.8,19,,,
-33.01171,137.59325,297.9,19,,,
-32.99819,137.58734,308.2,19,,,
-32.99601,137.58897,309.3,19,,,
-32.9979,137.58072,298,19,,,
-33.0095,137.59479,298.9,19,,,
-33.00237,137.58188,317.3,19,,,
-32.03696,116.0909,315.6,19,,,
-31.61787,116.30767,301.9,19,,,
-31.66216,115.75272,301.8,19,,,
-32.0359,116.08598,311.3,19,,,
-30.86915,121.49586,315.2,19,,,
-30.86838,121.49154,329.1,19,,,
-32.89304,117.31521,305.9,19,,,
-32.88908,117.31637,302.6,19,,,
-34.08677,117.18932,303.2,19,,,
-32.897,117.31406,318.7,19,,,
-32.88974,117.31554,308.9,19,,,
-32.89577,117.30799,315.2,19,,,
-32.8937,117.3144,308.7,19,,,
-32.89766,117.31324,326.7,19,,,
-32.8964,117.30719,296.2,19,,,
-33.65185,121.75578,308.9,19,,,
-33.6552,121.75497,298.5,19,,,
-32.41819,116.14108,322.3,19,,,
-32.45405,116.20161,320.1,19,,,
-32.47154,116.0947,306.1,19,,,
-32.43871,116.08979,296,19,,,
-32.82216,116.04655,296,19,,,
-32.93937,116.03838,299.5,19,,,
-32.44197,116.21661,318,19,,,
-32.44325,116.2141,313.4,19,,,
-32.44426,116.21874,297,19,,,
-32.44978,116.20267,313.6,19,,,
-32.87318,116.95158,306,19,,,
-32.98289,116.45122,328.6,19,,,
-34.49688,115.91408,305.2,19,,,
-33.19199,116.78027,296.2,19,,,
-33.18794,116.78148,297.9,19,,,
-33.18705,116.77721,295.6,19,,,
-34.03455,116.51784,298.4,19,,,
-34.0359,116.51663,303.2,19,,,
-32.72341,116.55259,299.9,19,,,
-32.72365,116.55486,295.3,19,,,
-32.41313,116.07674,301.1,19,,,
-32.4127,116.07899,297.6,19,,,
-32.41742,116.14364,322.5,19,,,
-20.81981,115.38477,299.5,19,,,
-41.78901,146.92549,328.7,20,,,
-42.29736,147.25764,350.7,20,,,
-37.17816,149.89931,341.5,20,,,
-37.18209,149.90012,342.7,20,,,
-34.19516,142.24539,355.8,20,,,
-34.45847,150.88675,330.9,20,,,
-34.18852,142.25974,326.6,20,,,
-34.1949,142.25034,340.1,20,,,
-34.45448,150.87846,335,20,,,
-33.56931,150.01706,336.3,20,,,
-34.45753,150.88419,326.2,20,,,
-34.4591,150.88167,337.6,20,,,
-34.45607,150.87593,334.5,20,,,
-34.46179,150.87976,326.4,20,,,
-34.46119,150.88484,348.6,20,,,
-32.26388,152.00671,342.1,20,,,
-31.61321,151.13951,330.5,20,,,
-32.37333,151.40938,326.9,20,,,
-32.37273,151.41408,330.2,20,,,
-32.37622,151.41478,345.9,20,,,
-31.32617,149.87434,331.1,20,,,
-32.83341,150.66536,333.9,20,,,
-32.8304,150.65976,327.4,20,,,
-32.24571,151.98502,344.8,20,,,
-32.24915,151.9857,335.7,20,,,
-32.24855,151.9901,334.2,20,,,
-32.24676,152.00319,352.5,20,,,
-32.24557,152.01183,331.2,20,,,
-32.24616,152.00751,367,20,,,
-32.25257,151.98637,329.4,20,,,
-32.249,152.01251,346.8,20,,,
-32.25243,152.01321,331.1,20,,,
-32.25822,151.99661,326.9,20,,,
-32.26165,151.9973,331.2,20,,,
-32.26045,152.00606,330.5,20,,,
-31.68623,152.03723,332.3,20,,,
-32.26506,151.99803,338.6,20,,,
-31.61032,151.13417,338,20,,,
-31.62539,150.14584,328.3,20,,,
-31.6248,150.15067,341.6,20,,,
-31.6776,150.26248,330.9,20,,,
-32.0512,150.23239,350.4,20,,,
-32.04754,150.23181,346.4,20,,,
-31.6834,152.03238,354.1,20,,,
-31.68282,152.03656,339.1,20,,,
-31.6868,152.03308,346.1,20,,,
-32.32172,151.02855,327.4,20,,,
-31.03072,149.96582,333.6,20,,,
-31.03319,149.96811,331.1,20,,,
-32.83702,150.66602,347.6,20,,,
-29.33813,152.40982,336.3,20,,,
-29.77201,152.46509,327.5,20,,,
-29.78394,152.4303,327.9,20,,,
-29.32924,152.40001,337.2,20,,,
-29.78888,152.44373,331.3,20,,,
-31.66125,152.11684,330.2,20,,,
-29.77884,152.44173,329.9,20,,,
-31.65445,152.11543,341.2,20,,,
-31.66063,152.12129,336,20,,,
-29.77215,152.44034,334.5,20,,,
-33.7363,141.99493,354.6,20,,,
-33.73862,141.99812,335.2,20,,,
-29.94471,150.47769,334.3,20,,,
-31.66003,152.12569,347.3,20,,,
-29.94058,150.4816,335.7,20,,,
-29.77477,152.46971,341,20,,,
-29.92981,152.40755,337.8,20,,,
-29.77536,152.46571,337.1,20,,,
-29.76982,152.45644,351.6,20,,,
-29.77142,152.46907,329.1,20,,,
-29.8132,152.75847,331.8,20,,,
-29.81379,152.75446,354.4,20,,,
-29.74356,152.68335,331.9,20,,,
-29.77157,152.44434,334.2,20,,,
-29.80985,152.75783,334.8,20,,,
-29.78059,152.42961,349.3,20,,,
-31.65943,152.13004,346.9,20,,,
-29.31376,152.80833,334.1,20,,,
-29.32531,152.40332,351.9,20,,,
-29.32705,152.39143,336,20,,,
-29.32589,152.39937,334,20,,,
-31.65744,152.09369,345.7,20,,,
-29.77903,152.41666,339.4,20,,,
-29.78179,152.4214,326.6,20,,,
-29.79903,152.51601,336.2,20,,,
-29.77098,152.44835,331.9,20,,,
-29.75993,152.4295,356.5,20,,,
-29.77259,152.46107,331.7,20,,,
-29.79316,152.55621,334,20,,,
-29.77666,152.43301,331.1,20,,,
-29.77844,152.4207,330.9,20,,,
-29.79626,152.51137,325.9,20,,,
-29.7688,152.43965,340.3,20,,,
-29.76546,152.43898,347.6,20,,,
-31.62267,150.92931,335.5,20,,,
-30.57512,151.15909,337.8,20,,,
-29.78238,152.41733,325.4,20,,,
-29.77492,152.44501,332.7,20,,,
-31.65384,152.11981,347.6,20,,,
-31.62206,150.93407,334.1,20,,,
-31.62559,150.93472,349,20,,,
-31.62911,150.93539,348.2,20,,,
-29.94412,150.48225,335.9,20,,,
-29.79961,152.51198,326.8,20,,,
-31.6262,150.92996,344.7,20,,,
-29.79374,152.5522,329.2,20,,,
-29.7627,152.43425,341.3,20,,,
-29.7704,152.45239,342.3,20,,,
-30.88641,150.75117,338.3,20,,,
-31.65724,152.12054,347.8,20,,,
-29.78001,152.43369,350.9,20,,,
-29.78453,152.42621,329.8,20,,,
-31.30726,147.69051,339,20,,,
-31.05688,148.08806,337.7,20,,,
-32.54443,147.78531,332.2,20,,,
-32.0234,147.59692,336.4,20,,,
-32.84475,148.10799,330.5,20,,,
-32.54639,145.95161,348.7,20,,,
-32.54174,145.95107,333,20,,,
-31.79875,148.50128,344.2,20,,,
-31.74638,148.4995,338.5,20,,,
-31.74515,148.49725,341.4,20,,,
-31.66708,147.89946,334.7,20,,,
-31.49951,152.47682,337.8,20,,,
-32.50668,147.24577,331.9,20,,,
-31.26143,147.04262,349,20,,,
-31.25987,147.04396,355.1,20,,,
-31.15839,147.60263,336.4,20,,,
-31.49438,152.48859,348.2,20,,,
-31.15793,147.60695,367,20,,,
-30.28959,152.22749,336.4,20,,,
-31.06362,148.39824,332.1,20,,,
-31.30312,147.68991,338.4,20,,,
-32.21992,147.50728,331.6,20,,,
-32.21946,147.51181,340.7,20,,,
-31.86328,147.07869,339.6,20,,,
-31.39108,152.48232,328.3,20,,,
-31.38771,152.4817,329.3,20,,,
-31.38829,152.47754,352.6,20,,,
-31.38889,152.4733,333.5,20,,,
-31.38492,152.47687,339.7,20,,,
-31.68391,147.0627,342.6,20,,,
-31.68275,147.06421,349.3,20,,,
-31.59448,147.02853,335.6,20,,,
-31.59016,147.02797,331.4,20,,,
-31.4355,152.85248,349.7,20,,,
-31.43214,152.85182,348.5,20,,,
-31.28654,152.60358,327.3,20,,,
-31.28713,152.59946,348.1,20,,,
-30.32764,148.18753,333.5,20,,,
-30.95175,152.36748,330,20,,,
-31.29109,152.59598,329.3,20,,,
-31.5655,148.71291,344.8,20,,,
-31.56222,148.70656,331.6,20,,,
-32.23419,149.27768,326.8,20,,,
-32.55862,148.42319,329.9,20,,,
-32.57595,146.89784,341.5,20,,,
-32.57106,146.90245,355.1,20,,,
-32.57155,146.89726,340.6,20,,,
-32.56667,146.90184,352.5,20,,,
-30.29807,148.58893,333.8,20,,,
-31.16106,145.66289,331.4,20,,,
-30.28124,148.5977,332.1,20,,,
-30.28188,148.59215,337,20,,,
-29.71762,151.34709,338.3,20,,,
-31.01841,151.58772,336,20,,,
-32.65027,146.23656,341.4,20,,,
-32.64977,146.24208,340.9,20,,,
-32.64568,146.2359,328.6,20,,,
-32.99445,146.4592,346.8,20,,,
-32.9899,146.45865,340.7,20,,,
-31.55188,146.01204,335,20,,,
-32.64734,146.66537,343.2,20,,,
-32.63839,146.66428,335.7,20,,,
-31.77957,146.23189,340.6,20,,,
-32.19363,146.7368,355.9,20,,,
-32.19017,146.72621,367,20,,,
-32.18921,146.73622,342,20,,,
-32.18969,146.7312,334.8,20,,,
-32.31293,146.30409,341,20,,,
-32.31341,146.29874,339,20,,,
-32.30838,146.3035,340,20,,,
-32.29929,146.30229,337.3,20,,,
-32.99395,146.46455,357.5,20,,,
-29.50217,148.56099,346.6,20,,,
-29.50665,148.55614,336.7,20,,,
-29.50603,148.56157,350.7,20,,,
-29.53705,147.87483,338,20,,,
-29.32303,149.51344,339.1,20,,,
-29.32363,149.50856,343.6,20,,,
-29.42362,150.65253,340.7,20,,,
-29.42421,150.6481,335.7,20,,,
-29.29172,149.46358,333.2,20,,,
-29.28805,149.463,352.4,20,,,
-26.55285,152.53108,330.3,20,,,
-25.87454,150.993,354.9,20,,,
-25.89651,150.96031,336.5,20,,,
-27.42165,149.99593,367,20,,,
-27.33718,151.07756,330.7,20,,,
-26.12602,150.34427,367,20,,,
-28.75326,152.55507,341.7,20,,,
-27.60856,149.11346,344.2,20,,,
-26.11111,150.3502,354.1,20,,,
-25.91565,152.67841,351.2,20,,,
-27.76776,150.46567,345.6,20,,,
-26.55618,152.53171,339.3,20,,,
-27.45239,152.29765,335.7,20,,,
-27.60728,149.10533,317.9,20,,,
-25.84487,152.69289,334.6,20,,,
-27.53385,150.06732,334.9,20,,,
